0.0000280987,0.0164333188
0.0000000014,0.0167343407
0.0019032142,0.0187100373
0.0024052621,0.0203879228
0.0049869860,0.0205187708
0.0035045176,0.0215254938
0.0018059639,0.0219638088
0.0009528592,0.0225648443
0.0000164409,0.0227940738
0.0071103149,0.0229704927
0.0005638819,0.0229956905
0.0062844718,0.0230973123
0.0000340873,0.0234082961
0.0005053092,0.0240695829
0.0060618476,0.0241191851
0.0000236141,0.0245417975
0.0085535021,0.0247776629
0.0055919077,0.0248937382
0.0049973053,0.0252856303
0.0000000486,0.0258144696
0.0000279634,0.0259480828
0.0083449003,0.0264919517
0.0086257833,0.0265161067
0.0113453405,0.0269848666
0.0036731620,0.0273686365
0.0033238919,0.0279406217
0.0028811024,0.0284336773
0.0069688208,0.0285139201
0.0000665327,0.0286886990
0.0021997104,0.0290449556
0.0137736861,0.0297443937
0.0000000247,0.0308954414
0.0140171417,0.0313581320
0.0102143574,0.0314422185
0.0113297731,0.0315461283
0.0027702084,0.0319001292
0.0150570236,0.0324403588
0.0162581216,0.0328032723
0.0147353879,0.0328446981
0.0166729716,0.0332538492
0.0162876478,0.0333033373
0.0053077441,0.0336041628
0.0044992884,0.0336166279
0.0021042735,0.0339771557
0.0123886200,0.0339847522
0.0044787259,0.0342578726
0.0189544182,0.0345040981
0.0178736803,0.0346995056
0.0096026224,0.0351373727
0.0159030561,0.0351869065
0.0079603957,0.0352174383
0.0191758257,0.0352285854
0.0136080696,0.0353202791
0.0097372550,0.0353664968
0.0028820425,0.0354735047
0.0183825715,0.0354758798
0.0135624858,0.0358035677
0.0143377586,0.0363024170
0.0198268001,0.0364762785
0.0193029393,0.0368012533
0.0020587808,0.0375320582
0.0005331967,0.0376548167
0.0140274153,0.0376859601
0.0152117624,0.0380920988
0.0212757737,0.0383011834
0.0202733982,0.0383255112
0.0113846823,0.0383521415
0.0021118862,0.0385736933
0.0218072158,0.0386401308
0.0231489711,0.0390023209
0.0121819537,0.0393838163
0.0094737167,0.0397028057
0.0240024711,0.0397550206
0.0222793423,0.0397559204
0.0226247154,0.0398171410
0.0000156849,0.0399010711
0.0228240293,0.0401725468
0.0222612960,0.0405431117
0.0166429149,0.0405431117
0.0240016995,0.0408169716
0.0142358147,0.0408265947
0.0138974460,0.0410127989
0.0163190268,0.0411216878
0.0166717427,0.0413385600
0.0234553014,0.0413688646
0.0116106010,0.0414628253
0.0063155251,0.0415195418
0.0219043989,0.0416482421
0.0151282578,0.0420158455
0.0246045936,0.0423613018
0.0258659527,0.0427944448
0.0149295930,0.0431066765
0.0095729172,0.0435166721
0.0265960449,0.0435460384
0.0032470541,0.0437355009
0.0059922148,0.0440038599
0.0230093346,0.0440044480
0.0027606489,0.0441634071
0.0244716239,0.0442517082
0.0286137049,0.0444172990
0.0265925961,0.0448158447
0.0000020957,0.0450490048
0.0045984975,0.0451106965
0.0236283875,0.0455519774
0.0258050886,0.0457001508
0.0248246386,0.0458531751
0.0142566914,0.0459840420
0.0089193867,0.0461201452
0.0305634763,0.0464102756
0.0275674288,0.0464102756
0.0308453794,0.0466051222
0.0290710140,0.0466086252
0.0224187398,0.0466512108
0.0016955223,0.0468238382
0.0310838655,0.0469150362
0.0246610010,0.0470568189
0.0147480882,0.0471476147
0.0001127551,0.0476987374
0.0308745689,0.0480358494
0.0278081635,0.0481422896
0.0000058006,0.0482276145
0.0030780030,0.0482719581
0.0055388488,0.0483714114
0.0312373932,0.0486860978
0.0115370340,0.0487387425
0.0331543593,0.0488340091
0.0258567490,0.0491070184
0.0330651310,0.0491107024
0.0291857500,0.0496386749
0.0298836308,0.0502560357
0.0104831762,0.0504042943
0.0339398123,0.0505795373
0.0313973057,0.0506721169
0.0324781542,0.0507425802
0.0289828507,0.0508977734
0.0275364635,0.0509000996
0.0275662522,0.0511385920
0.0215053597,0.0511448028
0.0326335733,0.0511665368
0.0200361319,0.0512622279
0.0281088780,0.0513140462
0.0352033948,0.0514901015
0.0293466834,0.0516164388
0.0169677403,0.0516293707
0.0195915887,0.0519232563
0.0003972571,0.0521957772
0.0296033461,0.0525942345
0.0000046318,0.0528347425
0.0254659690,0.0528475109
0.0170931627,0.0528917353
0.0157779217,0.0529449373
0.0370974378,0.0531097088
0.0275191666,0.0531880999
0.0326456433,0.0532627146
0.0259478017,0.0533444379
0.0366434686,0.0535502612
0.0264865573,0.0536776684
0.0144985937,0.0536918774
0.0344691285,0.0537536556
0.0230854916,0.0539163724
0.0368391317,0.0540380217
0.0193099615,0.0541546398
0.0323682963,0.0545122788
0.0364748738,0.0546365525
0.0339370686,0.0546565995
0.0287554701,0.0549317874
0.0217048757,0.0552084603
0.0345092722,0.0553517986
0.0296644216,0.0553812826
0.0334903952,0.0554096524
0.0311970216,0.0554326683
0.0024829855,0.0555923763
0.0315552825,0.0558248918
0.0100302257,0.0560028826
0.0392168639,0.0565996537
0.0285330027,0.0566392440
0.0305040641,0.0566566611
0.0333678567,0.0569783957
0.0218482596,0.0571317220
0.0074279412,0.0571713659
0.0367174817,0.0571835704
0.0422219710,0.0579376811
0.0266999419,0.0580106418
0.0372828836,0.0580373422
0.0307012516,0.0581074288
0.0000002062,0.0585667918
0.0051050888,0.0586923509
0.0376903508,0.0591176795
0.0323053679,0.0591604327
0.0403815949,0.0591632859
0.0367225598,0.0593534150
0.0377223452,0.0595420656
0.0306949743,0.0596617454
0.0350073503,0.0596723259
0.0241121262,0.0597034291
0.0291281397,0.0598914751
0.0125096142,0.0600290806
0.0407733846,0.0600684399
0.0367341703,0.0600766958
0.0418125069,0.0601141226
0.0268061226,0.0603170408
0.0373804920,0.0603650441
0.0388783474,0.0605023736
0.0418561927,0.0605919202
0.0329694778,0.0606169516
0.0182704949,0.0607249447
0.0434256658,0.0607996768
0.0082412413,0.0609491343
