0.0415451009,0.3739763728
0.0833112482,0.3802762125
0.1364791069,0.4063597878
0.1084225284,0.4083390199
0.1246049200,0.4130808088
0.1161100111,0.4431830218
0.1108976138,0.4486527397
0.1514173992,0.4520335175
0.1612651376,0.4615779643
0.1055532331,0.5030628488
0.1956113627,0.5128594595
0.2762965885,0.5468720382
0.2564545677,0.5544051533
0.2645126642,0.5713841222
0.1778069659,0.5952376305
0.3874179630,0.6713325039
0.4516384904,0.7949515755
0.0000000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000000
